Unnamed: 0,Return,Volatility,Sharpe,SPY,QQQ,TLT,GLD,AAPL,MSFT,AMZN,JPM,XOM,Type
45,0.1823769781773694,0.132092811413171,1.115707786068625,0.0744284413214081,0.0602178670843324,0.1954809162116194,0.0833003341660478,0.0867659231055709,0.110858864657029,0.137489263716244,0.1363642946460078,0.1150940950917403,Random Portfolio
74,0.203324926565147,0.1339162836618476,1.2569414410437556,0.1628236732472715,0.1370465969865348,0.0389171488570158,0.1270028370211816,0.0805006202008149,0.1305924597414892,0.0339830033014756,0.1419893943551454,0.1471442662890712,Random Portfolio
52,0.2123088792700003,0.1398370637809989,1.2679676937988813,0.1679396960017792,0.0535566702130938,0.0475844015512195,0.1471787315216225,0.0529723685595247,0.0951972301751141,0.1219037732660107,0.1610619040300661,0.1526052246815688,Random Portfolio
97,0.1539312090297676,0.1184459670311134,1.0040967371943248,0.1310259052535121,0.1747131629487193,0.1649597398986565,0.1039452454548207,0.0159770721947377,0.1809588485365667,0.0103429539943097,0.0299123135283189,0.1881647581903581,Random Portfolio
44,0.2247180829546122,0.145109566571097,1.3074126498865877,0.0986729905468156,0.1397685087169685,0.0478056406192713,0.0994197034731169,0.0764593340577257,0.1300048088595382,0.1374663033491555,0.1361122292732397,0.134290481104168,Random Portfolio
33,0.2293254560375404,0.1557991686251872,1.247281726547833,0.1762372958192646,0.1927796633383568,0.0305148871075432,0.1321830259514609,0.0026956024294564,0.0291361882305186,0.1303086729252879,0.1762139622354489,0.1299307019626625,Random Portfolio
76,0.1684557665056373,0.1160972214532301,1.1495173169101216,0.1228959143658232,0.1721381672419683,0.1385707240122083,0.1395941746970693,0.1128367415475139,0.0404365100676772,0.0555718632758539,0.0547394291434073,0.1632164756484784,Random Portfolio
46,0.183606751685439,0.1109221474375752,1.3397392235763548,0.2366789485260524,0.014038814164242,0.0060369942505392,0.232079888453282,0.2129170998274909,0.0186594972810557,0.0091438064025022,0.0994908395723449,0.1709541115224902,Random Portfolio
69,0.186115255264377,0.1210127604369941,1.2487547157727708,0.1390272755910029,0.0929394528003409,0.1288188064235346,0.1862959257420171,0.1381791823789497,0.0381611443525684,0.1012597187825849,0.078019721102964,0.0972987728260374,Random Portfolio
34,0.1999416066045966,0.1509100332270562,1.0929797249227875,0.1681083996725924,0.1812226568417491,0.1658729720563238,0.0036165000185081,0.0674258061282413,0.0291556231978983,0.1212876100273485,0.1745835075585952,0.0887269244987428,Random Portfolio
37,0.2321522481621044,0.1450695714944011,1.3590186152146548,0.05048224239225,0.1623549816764178,0.0804017765528535,0.1673813448904847,0.1640536957027881,0.0587323497096311,0.1335282880795298,0.1672574826989356,0.0158078382971091,Random Portfolio
43,0.1841861861388261,0.124597392702659,1.197345970913261,0.2546281917331529,0.0001990505393327,0.119396151737586,0.1212712523427256,0.1036208940451746,0.1760748291364887,0.0827395401592607,0.0446235201899936,0.0974465701162849,Random Portfolio
58,0.1829147870211034,0.1232924605851911,1.199706667537055,0.145507890520454,0.0140014779602139,0.1629722415162123,0.1227010055153165,0.1381054288352417,0.1176313798256289,0.1384668374223105,0.0593240518165183,0.1012896865881036,Random Portfolio
68,0.2206689221378076,0.1385866600263158,1.3397315593185628,0.1349890322686485,0.2029814367556568,0.0414308607705444,0.1727892082719399,0.1142417689221885,0.0057344611746222,0.1030796595532208,0.129790982607209,0.0949625896759695,Random Portfolio
12,0.1818582953961095,0.1185237394739003,1.2390622844670598,0.2003727594736492,0.0814288456494528,0.1175630673510401,0.1731528714296434,0.2087543136553366,0.0484657621803164,0.0202928353203375,0.1008914331239573,0.0490781118162664,Random Portfolio
32,0.1956896431046408,0.1217025610912791,1.320347260269409,0.1339977361868686,0.0143879159273508,0.022201435962427,0.2032550479232675,0.1269771348117557,0.2072903833314819,0.0019541866717621,0.1442385881833494,0.1456975710017367,Random Portfolio
10,0.2276360657744232,0.1649965809327266,1.1675155005361346,0.2185465988889298,0.0024107540201934,0.1435804956782465,0.0224310626821535,0.0336964588720074,0.1536462823085784,0.2300813824179735,0.1534783483574369,0.0421286167744802,Random Portfolio
67,0.2315518637215673,0.1497264555412397,1.312739709298938,0.1362994988404944,0.1347256698809507,0.0347597067455607,0.1243767492248224,0.0683646759672299,0.1383603497792337,0.111838759261099,0.1628175200270606,0.0884570702735483,Random Portfolio
57,0.2256118288093039,0.1487601483199462,1.2813366413116576,0.0205436097917657,0.2381001651305906,0.058938373724507,0.0172602010048139,0.0866983965554136,0.1999711071606736,0.1361847691257323,0.0851000959418803,0.1572032815646227,Random Portfolio
95,0.2054397973973236,0.1353893501456959,1.2588862950734978,0.214285698481657,0.0149417632753193,0.0950389006546472,0.1800031313186576,0.0352037501061946,0.1041377297524164,0.1982475463175547,0.0341837231792743,0.1239577569142786,Random Portfolio
41,0.1523925159969763,0.1288797982863064,0.910868247451698,0.0814335971594885,0.1031401654901981,0.2579662862956297,0.0061484106946791,0.0722877693613093,0.2489465107362169,0.007790288415552,0.1263671145299268,0.0959198573169994,Random Portfolio
66,0.1810534732349929,0.127063933878301,1.14944869702271,0.1813161828155365,0.084007904741632,0.1231338618884149,0.0215706314522482,0.1530411923235154,0.0940778545246798,0.0674748773735284,0.1156216616787113,0.159755833201733,Random Portfolio
19,0.2012266956921627,0.1214538069517312,1.3686412955192533,0.0768224448858364,0.1949442837531529,0.0516501622610487,0.1387473491161752,0.2198288008505302,0.0392201290804278,0.0840874841193946,0.0475394876668273,0.1471598582666066,Random Portfolio
14,0.193933830490005,0.1282534547999892,1.2392167582375206,0.0032391671340443,0.221703608005356,0.1272869068399801,0.0395183814844831,0.1971210871330517,0.0315061864919956,0.1248965490170135,0.0878199580869504,0.166908155807125,Random Portfolio
65,0.2171004925624592,0.1517419687919081,1.2000667581437765,0.1578519410768275,0.0469875354502389,0.1061886988876753,0.0603423285168928,0.0069190222029826,0.1783549892027813,0.2075970200094611,0.099010086704752,0.1367483779483882,Random Portfolio
17,0.1964385401671677,0.1292557994876849,1.2489848873864189,0.1827613119445757,0.0721987020667295,0.1000719072710664,0.0427275270879329,0.1692371403634265,0.1529317337860321,0.126307351208788,0.0196031887936492,0.1341611374777992,Random Portfolio
96,0.2214564839037285,0.1374981759849659,1.3560651446322871,0.0828277071803308,0.1166446730877333,0.0125707372835949,0.1678204930029913,0.0632809255140591,0.0835857266347176,0.1616820149620567,0.1113012235906148,0.2002864987439013,Random Portfolio
84,0.1658624619905605,0.1124361066536683,1.16388290101195,0.1031106525089887,0.1272689783076331,0.1217847541803629,0.0917775734087133,0.1817696655272899,0.1852747415048969,0.0161612557905587,0.006582548939299,0.166269829832257,Random Portfolio
91,0.2391047973577625,0.15389878262742,1.326227497535756,0.1577363448406198,0.1509880464764427,0.0529414548424719,0.1662980818422449,0.0609467159823661,0.0872290835163687,0.1629311124292513,0.1247726871459497,0.0361564729242843,Random Portfolio
35,0.2080046496960556,0.1363431251306545,1.2688916256706684,0.1703333961412986,0.088462539686521,0.1012561965827524,0.140070704812854,0.0779625743450761,0.147699558261557,0.155216362353861,0.0305156984760884,0.0884829693399913,Random Portfolio
81,0.2186603179870231,0.1480219227037333,1.2407643045862893,0.0985411215032804,0.0375360237142279,0.14633539383803,0.1277788332470558,0.1222427236439527,0.0364286414379932,0.1976938478396664,0.1957792257982047,0.0376641889775888,Random Portfolio
21,0.2264638982089885,0.1676243660067012,1.1422199693887831,0.2430424341912976,0.2004045250896623,0.0002832248683647,0.0061406423230652,0.060251108189125,0.0503241842672567,0.0004794876702152,0.3060122526793327,0.13306214072168,Random Portfolio
20,0.1739954901570951,0.1226652813753922,1.1331282054596006,0.0777198122531136,0.1441252077857669,0.1763126407278614,0.16488576228347,0.0524937513195976,0.1516563431108159,0.1019554883451107,0.012674405495642,0.1181765886786215,Random Portfolio
22,0.1929698700239433,0.132588960475283,1.1914255112769492,0.0702955327423099,0.1051991153052158,0.1454700280644,0.1490258693861383,0.0353758199594297,0.205086581468538,0.139927086804029,0.0340795504402244,0.1155404158297145,Random Portfolio
47,0.2281347731962712,0.14652589267704,1.318093134719626,0.2570878580411205,0.1242632593744323,0.021672784195835,0.0298728868646349,0.1740399454244325,0.0418272352555961,0.1184362393977986,0.1288910492800001,0.1039087421661498,Random Portfolio
87,0.132706325192807,0.111054406401936,0.8798059289892673,0.0526678180647088,0.158593650705401,0.2756461684341372,0.0931973908713545,0.0829510239910859,0.0330352728200609,0.085725504009056,0.0332123092003573,0.184970861903838,Random Portfolio
51,0.224030458527762,0.149163741729781,1.2672681466398308,0.1796974202498912,0.1249910964389994,0.013557190363791,0.1596306139719557,0.0130206041685171,0.1764881622738203,0.0502936956908873,0.1796778361092255,0.1026433807329122,Random Portfolio
77,0.1861656443808253,0.1357856943496849,1.113266350367756,0.0933172116828893,0.0948163580046023,0.1834888639208975,0.1990285030899826,0.0319424570848004,0.2665777946869584,0.0572217724621236,0.0675957102318552,0.0060113288358903,Random Portfolio
78,0.1765325807695021,0.1269932158032409,1.114489304600239,0.1387267453251175,0.2911928366441883,0.1723254875080553,0.0607464364064622,0.1570825001661354,0.0416916359104692,0.0493608613839583,0.0092112774152135,0.0796622192404,Random Portfolio
98,0.20721116737164,0.1438150411537044,1.19744893155916,0.1361498704655788,0.0931120017217565,0.1491322576516438,0.0365075542317643,0.1150444411354134,0.140774386560539,0.1545090882248006,0.1050352218549072,0.0697351781535961,Random Portfolio
6,0.198846771417162,0.1365251390670465,1.2001216225584512,0.0735045570556268,0.177198642980487,0.1362036964620077,0.0603677296767789,0.1832950255069792,0.1648338785418698,0.0224303365633476,0.1483444279577215,0.0338217052551812,Random Portfolio
0,0.0969473402298222,0.0872180517791271,0.7102582431753812,,,,,,,,,,Efficient Frontier
1,0.1113260883545435,0.0875321900651932,0.8719773639582938,,,,,,,,,,Efficient Frontier
2,0.1257048364852613,0.0884637446864392,1.0253334493895283,,,,,,,,,,Efficient Frontier
3,0.1400835846124282,0.0899935854801401,1.167678607889428,,,,,,,,,,Efficient Frontier
4,0.154462332741316,0.0920914085409059,1.2972147416797548,,,,,,,,,,Efficient Frontier
5,0.1688410808740018,0.0947071488280944,1.4132099058006748,,,,,,,,,,Efficient Frontier
6,0.1832198290032826,0.0981437258315288,1.5102323428979374,,,,,,,,,,Efficient Frontier
7,0.197598577130041,0.1030949598628103,1.5771729029858772,,,,,,,,,,Efficient Frontier
8,0.2119773252572137,0.1093747049142702,1.6180827678203251,,,,,,,,,,Efficient Frontier
9,0.2263560733964742,0.1168163454272537,1.638093305321209,,,,,,,,,,Efficient Frontier
10,0.240734821542826,0.1254195761471856,1.6403724830116375,,,,,,,,,,Efficient Frontier
11,0.2551135696690764,0.1355027331459574,1.6244216227873418,,,,,,,,,,Efficient Frontier
12,0.2694923177933226,0.1468168143728508,1.597176173553352,,,,,,,,,,Efficient Frontier
13,0.2838710659323861,0.1591011479622891,1.5642317426356631,,,,,,,,,,Efficient Frontier
14,0.298249814064919,0.1721434244287293,1.5292469923758811,,,,,,,,,,Efficient Frontier
15,0.3126285621751626,0.1857883541931621,1.4943270442372032,,,,,,,,,,Efficient Frontier
16,0.3270073103083348,0.1999133330849357,1.460669510143537,,,,,,,,,,Efficient Frontier
17,0.3413860584586988,0.2144174035571229,1.428923461322833,,,,,,,,,,Efficient Frontier
18,0.355764806563293,0.2295187034830942,1.3975541064648775,,,,,,,,,,Efficient Frontier
19,0.3701435547128908,0.2454300627403364,1.365535871893048,,,,,,,,,,Efficient Frontier
